language_code,term_source,ollama_translated_term,language_name,ollama_content,ollama_model,ollama_created_at,ollama_total_duration,ollama_load_duration,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_eval_count,ollama_eval_duration,ollama_done_reason,ollama_extracted_dictionaries,ollama_translation,coding_dh_date
ty,Public History,,Tahitian,"{'translated_term': 'Tahiti nofoanga ai ahuiraatira e te 'atao', 'translation_rationale': 'In Tahitian, ""nofoanga"" means ""public"" or ""open"", and ""ahuiraatira"" is derived from the words for ""history"" (e.g., ""tupuna"" meaning ""ancestors"") and ""culture"" (e.g., ""fa'aaliga"" meaning ""way of life""). Adding ""te 'atao"" suggests a connection to the past, making this term suitable for Public History. Alternative translation: ""Tahiti nofoanga ai te fa'aputea mo te atua"" which literally translates to ""Public History is the care for the spirits"", emphasizing the spiritual aspect of history in Tahitian culture.', 'alternatives': ['Te nofoanga ai ahuiraatira e te 'atao', ""The public sphere is the past""]}",llama3.2,2025-02-27T22:53:31.911344Z,1949598000.0,17535125.0,148.0,90000000.0,197.0,1840000000.0,stop,[],,2025-05-31 21:15:56
ts,Public History,,Tsonga,"{'translated_term': 'Matimu ya Kudumu na Mani', 
 'translation_rationale': 'I have adapted the Google Translate API's suggestion ""Matimu ya Mani na Mani"" by replacing ""Mani"" with ""Kudumu"", which roughly translates to ""public"" or ""visible"". This change reflects the idea that public history is a field of study that makes its findings and research accessible to a broader audience. 
 Alternative translation: Muvambo wa Mani na Kudumu could also be used, where ""Muvambo"" means ""field"" or ""study"", adding a sense of academic rigor to the term.'}",llama3.2,2025-02-27T22:53:19.932461Z,1261696541.0,18660000.0,150.0,83000000.0,136.0,1158000000.0,stop,[],,2025-05-31 21:15:56
tk,Public History,,Turkmen,"{'translated_term': 'Dünýädeňçilik taryhy', 
'translation_rationale': 'I used a combination of words to translate ""Public History"" into Turkmen, drawing inspiration from ""Jemgyýetçilik taryhy"", which you provided. The term ""Jemgyýetçilik"" roughly translates to ""public"" or ""community"", and ""taryhy"" means ""history"". I added the prefix ""Dünýädeňçilik"" to emphasize the public aspect, making it a more direct translation of ""Public History"". 
Alternative translation: ""Dunyadag ýerçilik tarixy"" - Using this alternative, I emphasized the connection between history and public space, which can be relevant in the context of Public History.'}",llama3.2,2025-02-27T22:53:03.100667Z,1545078084.0,16179959.0,152.0,88000000.0,167.0,1439000000.0,stop,[],,2025-05-31 21:15:56
th,Public History,,Thai,"{'translated_term': 'ประวัติศาสตร์สาธารณะ หรือ ประวัติศาสตร์แห่งชาติ', 
'translation_rationale': 'I translated ""Public History"" into Thai by combining two terms: ประวัติศาสตร์สาธารณะ (which literally means ""public history"") and ประวัติศาสตร์แห่งชาติ (which refers to the national or collective history of a nation). The term ""สาธารณะ"" emphasizes the public aspect, while ""แห่งชาติ"" conveys a sense of shared identity. This translation aims to capture the core concept of Public History in Thai. Google Translate's suggestion ""ประวัติศาสตร์สาธารณะ"" is a good starting point, but I added ""หรือ"" (meaning ""or"") to explicitly convey the dual meaning of history as both public and national. Alternative translations could include ประวัติศาสตร์ประชาชน (emphasizing citizenship) or ประวัติศาสตร์รัฐธรรมนูญ (focusing on constitutional history).'}",llama3.2,2025-02-27T22:52:44.831115Z,2024682709.0,21061209.0,147.0,102000000.0,206.0,1900000000.0,stop,[],,2025-05-31 21:15:56
ta,Public History,,Tamil,"{'translated_term': '\u0ba4\u0bb2\u0bcd \u0b95\u0bbf\u0b9d\u0bc8', 
'translation_rationale': 'I translated ""Public History"" into Tamil by breaking down the term and using relevant Tamil words. The translation ""\u0ba4\u0bb2\u0bcd \u0b95\u0bbf\u0b9d\u0bc8"" is a combination of public (\u0ba4\u0bb2\u0bcd), which refers to something open or accessible, and history (\u0b95\u0bbf\u0b9d), which means the study of past events. The suffix ""\u0bc8"" indicates that it is a general term for study or knowledge. This translation aims to capture the essence of ""Public History"" as an interdisciplinary field that makes historical knowledge accessible and engaging for broader audiences.', 
'alternatives': ['\u0ba4\u0bb2\u0bcd \u0b95\u0bbf\u0b9d\u0bc8', '\u0baa7\u0bb3\u0bc1 \u0b95\u0bbf\u0b9d\u0bc8 (public history)', '\u0b95\u0bbf\u0b9d\u0bc8 \ாற்று\u0bcd']}

Note: The Tamil script used in the translation is Unicode, to ensure compatibility with various platforms and devices.",llama3.2,2025-02-27T22:52:11.165955Z,3501006583.0,25994416.0,158.0,94000000.0,320.0,3379000000.0,stop,[],,2025-05-31 21:15:56
sw,Public History,,Swahili,"{'translated_term': 'Tafiti ya Kijamii / Taasisi ya Umma', 'translation_rationale': 'The term ""Public History"" encompasses various aspects of history that are made accessible and relevant to the public. In Swahili, I combined elements from both Google Translate's suggestion (""Historia ya Umma"") and a more idiomatic expression (\u0401\u0443\u043c\u0430), which roughly translates to ""history for all"" or ""public history."" The addition of / Taasisi ya Umma suggests a broader institutional context, implying that public history is not just individual research but also an organized effort by institutions. This translation reflects the idea that public history aims to engage and inform the general public about historical events and processes.'}",llama3.2,2025-02-27T22:51:57.310101Z,1518137292.0,18896333.0,149.0,75000000.0,160.0,1421000000.0,stop,[],,2025-05-31 21:15:56
sv,Public History,,Swedish,"{'translated_term': 'Allmänna historien', 
 'translation_rationale': 'I have chosen ""Allmänna historien"" as it is a more direct and nuanced translation of the term Public History. The word ""allmänt"" (meaning ""general"" or ""public"") emphasizes the public aspect, while ""historien"" (meaning ""history"") directly conveys the concept of historical study. This term is commonly used in Sweden to refer to the discipline of studying and interpreting history for a broader audience.'
 
 'Alternative translation': {'translated_term': 'Offentlig historia' 
                    'translation_rationale': 'While Google Translate suggested this term, I believe ""Offentlig historia"" may be too narrow, focusing only on the public aspect without explicitly linking it to historical study. By using ""Allmänna historien"", we can better capture the interdisciplinary nature of Public History.'}}",llama3.2,2025-02-27T22:52:02.84444Z,1879595125.0,19898167.0,144.0,89000000.0,188.0,1769000000.0,stop,[],,2025-05-31 21:15:56
sq,Public History,,Albanian,"{'translated_term': ' Histori Publike' or 'Histori i Përparshme', 'translation_rationale': 'I considered the Google Translate API\'s suggestion ""Histori Publike"" and decided to keep it as is, but in Albanian context, it would be more accurate to say ""Histori i Përparshme"", which means ""Public History"" or simply ""History for All"", emphasizing that public history is a field of study that makes history accessible to the general public.'}",llama3.2,2025-02-27T22:34:29.558348Z,1099536583.0,30001000.0,146.0,92000000.0,106.0,975000000.0,stop,[],,2025-05-31 21:15:56
sl,Public History,,Slovene,"{'translated_term': 'Javna zgodovina', 
'translation_rationale': 'Using Google Translate's suggestion, I opted for a direct translation of ""Public History"" into Slovene. However, to maintain linguistic precision and authenticity, I would like to suggest an alternative: ""Zbirka javnih zgodovin"". This term better captures the idea of a collection or compilation of public history narratives, highlighting the aspect of publicly accessible knowledge and education. The term ""Javna zgodovina"" still conveys the concept of public history, but with more nuance and precision in Slovene.'}",llama3.2,2025-02-27T22:51:33.419762Z,1161315125.0,15183625.0,149.0,21000000.0,129.0,1124000000.0,stop,[],,2025-05-31 21:15:56
si,Public History,,"Sinhala, Sinhalese","{'translated_term': 'මහජන ඉතිහාසය' (Mahu Jana Utivasha), 'translation_rationale': 
'Since ""මහජන"" is already a common Sinhala term used in various contexts, I added the prefix to convey a sense of public or communal aspect. The word ""ඉතිහාස"" (Utivasha) translates to history in English. Combining both words creates a clear and concise term for Public History in Sinhalese language.'}",llama3.2,2025-02-27T22:51:26.33894Z,1152449625.0,22191084.0,173.0,18000000.0,129.0,1110000000.0,stop,[],,2025-05-31 21:15:56
ps,Public History,,"Pashto, Pushto","{'translated_term': '\u0627\u0645\u0631 \u0647\u06cc\u0628\u0627 \u062e \u0647\u06cc\u062f', 
 'translation_rationale': 'I translated ""Public History"" into Pashto as \u0627\u0645\u0631 \u0647\u06cc\u062b\u0639 \u0647\u06cc\u062f, which literally means ""public book"" or ""common history"". I used this term because in Pashto culture, the word for history is often associated with a written record, and by using the prefix ""\u0627\u0645\u0631"", we convey the idea that it is a public or collective effort. This translation captures the essence of Public History as a field that shares knowledge and narratives with a broader audience.'}

Note: The Pashto script used in this response is Unicode, which allows for proper rendering on most platforms.

Also, alternative translations could be:

- '\u0647\u06cc\u062b \u0631\u064e\u0628\u0627' (common history) - This translation emphasizes the shared nature of Public History.
- '\u062f \u0647\u06cc\u062f \u0645\u0633\u0627\u0644\u064a\u062f' (\u064f \u0647\u06cc\u062f \u0645\u0631\u0628\u0627) - This translation uses a more idiomatic Pashto expression for ""public history"" that includes the word ""\u064f"", meaning ""people's"", to convey the collective aspect of Public History.",llama3.2,2025-02-27T22:49:43.921175Z,4276707042.0,17043000.0,157.0,205000000.0,354.0,4053000000.0,stop,[],,2025-05-31 21:15:56
bh,Public History,,Bihari,"{'translated_term': '\u0928\u094d\u0932 \u090f\u092e\u0947\u0917 \u092a\u094c\u093e\u0924', 
 'translation_rationale': 'The translation '\u0928\u094d\u0932 \u090f\u092e\u0947\u0917 \u092a\u094c\u093e\u0924' is a literal translation of the term ""Public History"" into Bihari. It uses the word ""\u0928\u094d\u0932"", which means ""history"", and ""\u090f\u092e\u0947\u0917 \u092a\u094c\u093e\u0924"", which means ""public"" or ""common"". 
 The term is often used in academic and professional contexts in India, particularly among scholars of Bihari origin. The suggested translation by Google Translate API, '\u0b75\u09be\u09bb \u090f\u0948\u092e\u0930\u094c\u0939', was modified to better capture the nuances of the term ""Public History"". 

 Alternatives: 
 An alternative translation could be '\u092a\u094d\u0932 \u090f\u092e\u0947\u0917', which uses the word ""\u092a\u094d\u0932"", meaning ""public"" or ""common"", and ""\u090f\u092e\u0947\u0917"", meaning ""history"". 
 This translation may be more suitable for informal contexts or everyday conversation in Bihari.'}",llama3.2,2025-02-27T22:36:31.222858Z,3439316459.0,29676542.0,167.0,19000000.0,332.0,3388000000.0,stop,[],,2025-05-31 21:15:56
