language_code,language_name,term_source,ollama_translated_term,ollama_content,ollama_created_at,ollama_done_reason,ollama_eval_count,ollama_eval_duration,ollama_extracted_dictionaries,ollama_load_duration,ollama_model,ollama_prompt_eval_count,ollama_prompt_eval_duration,ollama_total_duration,ollama_translation,term,wikipedia_translated_term,coding_dh_date,exclude_google_cloud_translate,gt_translated_term,exclude_easynmt,enmt_translated_term,exclude_lingvanex,lingvanex_translated_term,exclude_ollama,ollama_translation_rationale
bat-smg,Samogitian,Digital Humanities,Dydzinės mokslinės humanitaristėkas,"{
  ""translated_term"": ""Dydzinės mokslinės humanitaristėkas"",
  ""translation_rationale"": ""The Samogitian term is constructed by combining the words for 'digital' (dydzinė) and 'humanities' or 'mokslėnios humanitaristėkas'. The latter phrase is a direct translation of the English term, preserving its technical precision and disciplinary significance. In academic contexts, this term should be recognized as referring to the same field or scholarly concept as Digital Humanities.""
}",2026-04-07T07:17:14.176688Z,stop,122.0,1403028670.0,[],82291667.0,llama3.1,136.0,361667708.0,1881817125.0,,,,2026-04-07 08:17:14,True,,True,,True,,False,"The Samogitian term is constructed by combining the words for 'digital' (dydzinė) and 'humanities' or 'mokslėnios humanitaristėkas'. The latter phrase is a direct translation of the English term, preserving its technical precision and disciplinary significance. In academic contexts, this term should be recognized as referring to the same field or scholarly concept as Digital Humanities."
bar,Bavarian,Digital Humanities,Digitale Geisteswissenschaften,"{
  ""translated_term"": ""Digitale Geisteswissenschaften"",
  ""translation_rationale"": ""The term \""Digital Humanities\"" can be translated into Bavarian as \""Digitale Geisteswissenschaften\"". The word \""digitale\"" preserves the technical aspect of the field, referring to its digital nature. \""Geisteswissenschaften\"" is a widely used German term for the humanities, encompassing disciplines such as history, philosophy, and philology. This translation maintains the disciplinary significance and academic connotation of the original term.""
}",2026-04-07T07:17:10.27238Z,stop,112.0,1285621917.0,[],81583375.0,llama3.1,132.0,360904208.0,1759911500.0,,,,2026-04-07 08:17:10,True,,True,,True,,False,"The term ""Digital Humanities"" can be translated into Bavarian as ""Digitale Geisteswissenschaften"". The word ""digitale"" preserves the technical aspect of the field, referring to its digital nature. ""Geisteswissenschaften"" is a widely used German term for the humanities, encompassing disciplines such as history, philosophy, and philology. This translation maintains the disciplinary significance and academic connotation of the original term."
awa,Awadhi,Digital Humanities,Dīgitala Mānav Vigyān,"{
  ""translated_term"": ""Dīgitala Mānav Vigyān"",
  ""translation_rationale"": ""To preserve technical precision, I used 'Dīgitala' to directly translate 'Digital', which is an adjective modifying the noun. For 'Humanities', I chose 'Mānav Vigyān', literally meaning 'human knowledge', as it conveys the interdisciplinary nature of the field while being academically precise.""
}",2026-04-07T07:17:06.49143Z,stop,94.0,1078485797.0,[],77362416.0,llama3.1,135.0,381228708.0,1563274958.0,,,,2026-04-07 08:17:06,False,डिजिटल मानविकी,True,,True,,False,"To preserve technical precision, I used 'Dīgitala' to directly translate 'Digital', which is an adjective modifying the noun. For 'Humanities', I chose 'Mānav Vigyān', literally meaning 'human knowledge', as it conveys the interdisciplinary nature of the field while being academically precise."
ast,Asturian,Digital Humanities,Humanidaes Digitales,"{
  ""translated_term"": ""Humanidaes Digitales"",
  ""translation_rationale"": ""I chose to translate 'Digital Humanities' as 'Humanidaes Digitales' because it accurately conveys the concept's focus on humanistic studies in a digital context. I preserved the technical precision of the original term by translating 'Digital' as 'Digitales', which is commonly used in Asturian to describe things related to computing and technology. The word 'Humanidaes' maintains its meaning from the original term, emphasizing the humanities aspect of this field.""
}",2026-04-07T07:17:02.901782Z,stop,115.0,1323718835.0,[],72543666.0,llama3.1,134.0,364737667.0,1792349750.0,,,,2026-04-07 08:17:02,True,,True,,True,,False,"I chose to translate 'Digital Humanities' as 'Humanidaes Digitales' because it accurately conveys the concept's focus on humanistic studies in a digital context. I preserved the technical precision of the original term by translating 'Digital' as 'Digitales', which is commonly used in Asturian to describe things related to computing and technology. The word 'Humanidaes' maintains its meaning from the original term, emphasizing the humanities aspect of this field."
arz,Egyptian Arabic,Digital Humanities,الرحيطات الإلكترونية,"{
  ""translated_term"": ""الرحيطات الإلكترونية"",
  ""translation_rationale"": ""I have chosen to translate \""Digital Humanities\"" as \""الرحيطات الإلكترونية\"". This term accurately conveys the meaning of Digital Humanities, combining the concepts of \""digital\"" (الإلكتروني) and \""humanities\"" (الرحيطة), which refers to the study of the humanities disciplines in a digital context. The word \""الرحيطات\"" is a feminine plural form of \""الرحيطة\"", used to describe academic fields or scholarly concepts, thus maintaining the technical precision and disciplinary significance of the original term.""
}",2026-04-07T07:16:59.088162Z,stop,143.0,1649395537.0,[],81317375.0,llama3.1,132.0,362701583.0,2131615417.0,,,,2026-04-07 08:16:59,True,,True,,True,,False,"I have chosen to translate ""Digital Humanities"" as ""الرحيطات الإلكترونية"". This term accurately conveys the meaning of Digital Humanities, combining the concepts of ""digital"" (الإلكتروني) and ""humanities"" (الرحيطة), which refers to the study of the humanities disciplines in a digital context. The word ""الرحيطات"" is a feminine plural form of ""الرحيطة"", used to describe academic fields or scholarly concepts, thus maintaining the technical precision and disciplinary significance of the original term."
arc,Aramaic,Digital Humanities,makhnutha d-roshanuth,"{
  ""translated_term"": ""makhnutha d-roshanuth"",
  ""translation_rationale"":
    ""I translated 'Digital Humanities' into Aramaic as 'makhnutha d-roshanuth'. The term 'digital' is rendered with the Aramaic word 'makhnu', which conveys a sense of modernity and novelty. This choice was made to preserve the technical precision of the original term.
    The term 'Humanities' is translated using the concept of 'roshanut', which refers to the liberal arts or the study of human culture in all its aspects. This translation aims to maintain the disciplinary significance of the original term within an academic context.""
}",2026-04-07T07:16:54.940136Z,stop,144.0,1659986964.0,[],79983125.0,llama3.1,134.0,360669166.0,2138852792.0,,,,2026-04-07 08:16:54,True,,True,,True,,False,"I translated 'Digital Humanities' into Aramaic as 'makhnutha d-roshanuth'. The term 'digital' is rendered with the Aramaic word 'makhnu', which conveys a sense of modernity and novelty. This choice was made to preserve the technical precision of the original term.
    The term 'Humanities' is translated using the concept of 'roshanut', which refers to the liberal arts or the study of human culture in all its aspects. This translation aims to maintain the disciplinary significance of the original term within an academic context."
ang,Anglo-Saxon / Old English,Digital Humanities,Hwæþwudu Geþeohtwisc,"{
  ""translated_term"": ""Hwæþwudu Geþeohtwisc"",
  ""translation_rationale"": ""To translate Digital Humanities into Anglo-Saxon, I broke down the term into its constituent parts. \""Digital\"" can be rendered as 'hwæþwudu' (literally 'wooden' or ' artificial', but used here to convey the idea of something created through human ingenuity), and 'Humanities' as 'Geþeohtwisc' (a combination of 'geþeoht' meaning 'thought' or 'mental faculties', and 'wisc' meaning 'human' or 'of humans'). This translation aims to preserve the technical precision and disciplinary significance of the original term, conveying the idea of a field that engages with human thought and culture in a digital context.""
}",2026-04-07T07:16:50.778043Z,stop,169.0,1947873501.0,[],76302750.0,llama3.1,142.0,385660834.0,2454742167.0,,,,2026-04-07 08:16:50,True,,True,,True,,False,"To translate Digital Humanities into Anglo-Saxon, I broke down the term into its constituent parts. ""Digital"" can be rendered as 'hwæþwudu' (literally 'wooden' or ' artificial', but used here to convey the idea of something created through human ingenuity), and 'Humanities' as 'Geþeohtwisc' (a combination of 'geþeoht' meaning 'thought' or 'mental faculties', and 'wisc' meaning 'human' or 'of humans'). This translation aims to preserve the technical precision and disciplinary significance of the original term, conveying the idea of a field that engages with human thought and culture in a digital context."
als,Alemannic,Digital Humanities,Digitale Kulturuschichte,"{
  ""translated_term"": ""Digitale Kulturuschichte"",
  ""translation_rationale"": ""I have chosen to translate \""Digital Humanities\"" as \""Digitale Kulturuschichte\"", which preserves the technical precision and disciplinary significance of the original term. In Alemannic, \""digitale\"" corresponds to the English word 'digital', and \""Kulturuschichte\"" roughly translates to 'humanities' or 'cultural studies'. This translation is inspired by Swiss German terminology, where 'Digitale Kulturuschichte' is commonly used in academic contexts.""
}",2026-04-07T07:16:46.300349Z,stop,121.0,1396914377.0,[],2850140875.0,llama3.1,136.0,400443125.0,4683027167.0,,,,2026-04-07 08:16:46,False,Shkencat Humane Dixhitale,True,,True,,False,"I have chosen to translate ""Digital Humanities"" as ""Digitale Kulturuschichte"", which preserves the technical precision and disciplinary significance of the original term. In Alemannic, ""digitale"" corresponds to the English word 'digital', and ""Kulturuschichte"" roughly translates to 'humanities' or 'cultural studies'. This translation is inspired by Swiss German terminology, where 'Digitale Kulturuschichte' is commonly used in academic contexts."
yue,,Digital Humanities,Dai yih hok gaa si,"{
  ""translated_term"": ""Dai yih hok gaa si"",
  ""translation_rationale"": ""I chose to translate 'Digital Humanities' into Cantonese as 'Dai yih hok gaa si'. This translation is based on a direct borrowing from English, using the same characters to preserve technical precision and disciplinary significance. In Cantonese, 'Dai yih' means digital, 'hok' refers to humanities or studies, and 'gaa si' conveys the idea of an academic field or scholarly concept. This translation aims to accurately convey the meaning of Digital Humanities in an academic context.""
}",2026-04-04T14:24:26.028504Z,stop,129.0,1493691167.0,[],96757334.0,llama3.1,131.0,369366084.0,1995961792.0,,,數碼人文學,2026-04-04 09:24:26,False,,False,,False,,False,"I chose to translate 'Digital Humanities' into Cantonese as 'Dai yih hok gaa si'. This translation is based on a direct borrowing from English, using the same characters to preserve technical precision and disciplinary significance. In Cantonese, 'Dai yih' means digital, 'hok' refers to humanities or studies, and 'gaa si' conveys the idea of an academic field or scholarly concept. This translation aims to accurately convey the meaning of Digital Humanities in an academic context."
ja,Japanese,Digital Humanities,本安致,"{
  ""translated_term"": ""\u672c\u5b89\u81f4"",
  ""translation_rationale"": ""The term '\u672c\u5b89\u81f4' is a direct loanword from English, where it was adapted to the Japanese script. It accurately conveys the meaning of 'Digital Humanities' in an academic context, preserving its technical precision and disciplinary significance.""
}",2026-04-04T14:24:22.01178Z,stop,84.0,966727042.0,[],76808042.0,llama3.1,130.0,384545292.0,1450836167.0,,デジタル・ヒューマニティーズ,デジタル・ヒューマニティーズ,2026-04-04 09:24:22,False,デジタルヒューマニティーズ,True,,False,デジタル人文学,False,"The term '本安致' is a direct loanword from English, where it was adapted to the Japanese script. It accurately conveys the meaning of 'Digital Humanities' in an academic context, preserving its technical precision and disciplinary significance."
